Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
802;145509;"Notices of the American Mathematical Society";journal;"00029920";0,429;Q3;37;51;276;1060;130;141;0,56;20,78;United States;Northern America;"American Mathematical Society";"1995, 2004-2020";"Mathematics (miscellaneous) (Q3)"
803;4700152238;"Sahara J";journal;"17290376";0,429;Q2;29;23;58;785;75;58;0,90;34,13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2004-2020";"Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q2); Immunology and Allergy (Q3); Infectious Diseases (Q3)"
804;5800179586;"International Breastfeeding Journal";journal;"17464358";0,428;Q2;41;21;59;671;69;54;1,02;31,95;United Kingdom;Western Europe;"BioMed Central Ltd.";"2006-2020";"Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q2)"
805;87849;"Journal of Environmental Engineering and Landscape Management";journal;"18224199, 16486897";0,428;Q2;28;39;98;1170;139;98;1,40;30,00;Lithuania;Eastern Europe;"Vilnius Gediminas Technical University";"2004-2020";"Environmental Engineering (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q3)"
806;5100152922;"Revista de Ciencia Politica";journal;"07161417";0,427;Q2;18;36;109;1090;59;104;0,58;30,28;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2002, 2006-2020";"Political Science and International Relations (Q2)"
807;27182;"Experimental Animals";journal;"13411357";0,426;Q2;42;59;145;1834;152;137;1,08;31,08;Japan;Asiatic Region;"International Press Editing Centre Incorporation";"1974-1980, 1995-2020";"Animal Science and Zoology (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
808;28374;"Oceanologia";journal;"00783234";0,426;Q2;42;34;91;1382;91;91;0,98;40,65;Poland;Eastern Europe;"Elsevier Sp. z o.o.";"1973, 1978, 1984, 1993-2020";"Ocean Engineering (Q2); Oceanography (Q2); Aquatic Science (Q3); Atmospheric Science (Q3)"
809;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,426;Q2;49;68;219;1835;284;208;1,24;26,99;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
810;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,426;Q2;36;166;481;3047;491;457;0,94;18,36;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q2)"
811;25908;"Clinical and Applied Thrombosis/Hemostasis";journal;"10760296, 19382723";0,425;Q2;53;108;254;2873;345;218;1,43;26,60;United States;Northern America;"SAGE Publications Inc.";"1995-2020";"Medicine (miscellaneous) (Q2); Hematology (Q3)"
812;145507;"Cybermetrics";journal;"11375019";0,425;Q2;15;2;11;67;16;11;0,80;33,50;Spain;Western Europe;"Centro de Informacion y Documentacion Cientifica";"1997, 1999-2002, 2004-2013, 2015";"Library and Information Sciences (Q2)"
813;19400157207;"Journal of the Canadian Urological Association";journal;"19116470";0,425;Q2;38;140;287;2584;216;227;0,69;18,46;Canada;Northern America;"Canadian Medical Association";"2007-2018";"Urology (Q2); Oncology (Q3)"
814;11900154316;"Anales del Jardin Botanico de Madrid";journal;"02111322, 19883196";0,424;Q2;15;16;52;502;49;51;0,94;31,38;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"2004, 2008-2020";"Plant Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
815;4700151601;"Botanical Studies";journal;"1817406X";0,423;Q2;50;62;151;1941;174;151;0,94;31,31;Switzerland;Western Europe;"Springer International Publishing AG";"2006-2020";"Plant Science (Q2)"
816;15602;"Electronic Journal of Biotechnology";journal;"07173458";0,423;Q3;57;80;172;2771;232;172;0,90;34,64;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"1998-2020";"Applied Microbiology and Biotechnology (Q3); Biotechnology (Q3)"
817;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,423;Q2;39;255;842;1922;323;385;0,39;7,54;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q2); Urology (Q2)"
818;86937;"California Agriculture";journal;"10970967, 00080845";0,422;Q2;25;42;101;637;71;66;0,70;15,17;United States;Northern America;"California Agricultural Experiment Station";"1973-1975, 1979, 1981-1982, 1985, 2008-2020";"Agronomy and Crop Science (Q2); Forestry (Q2); Plant Science (Q2)"
819;33949;"Geologie en Mijnbouw/Netherlands Journal of Geosciences";journal;"00167746";0,418;Q2;45;16;75;772;59;65;0,72;48,25;Netherlands;Western Europe;"Cambridge University Press";"1970-1971, 1973-2020";"Geology (Q2)"
820;4000151616;"Journal of Nanomaterials";journal;"16874129, 16874110";0,418;Q2;66;143;202;4433;235;193;1,26;31,00;United States;Northern America;"Hindawi Publishing Corporation";"2006-2020";"Materials Science (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q3)"
821;29320;"Online Journal of Issues in Nursing";journal;"10913734";0,418;Q2;41;31;73;960;62;60;0,89;30,97;United States;Northern America;"American Nurses Association";"1996-2019";"Issues, Ethics and Legal Aspects (Q2)"
822;19700180503;"Discussiones Mathematicae - Graph Theory";journal;"20835892, 12343099";0,417;Q3;19;54;43;557;10;42;0,23;10,31;Poland;Eastern Europe;"University of Zielona Gora";"2009-2020";"Applied Mathematics (Q3); Discrete Mathematics and Combinatorics (Q3)"
823;4400151723;"Webology";journal;"1735188X";0,417;Q2;18;9;48;211;52;37;0,83;23,44;Iran;Middle East;"University of Tehran";"2006-2020";"Human-Computer Interaction (Q2); Information Systems and Management (Q2); Library and Information Sciences (Q2); Software (Q2)"
824;26627;"Internal Medicine";journal;"13497235, 09182918";0,416;Q2;73;569;1350;8802;1599;1292;1,17;15,47;Japan;Asiatic Region;"Japanese Society of Internal Medicine";"1974, 1992-2020";"Internal Medicine (Q2); Medicine (miscellaneous) (Q2)"
825;25260;"Heteroatom Chemistry";journal;"10981071, 10427163";0,415;Q2;42;74;294;2115;308;290;0,97;28,58;United States;Northern America;"Wiley-Blackwell";"1990-2020";"Chemistry (miscellaneous) (Q2)"
826;51150;"Opto-electronics Review";journal;"12303402, 18963757";0,415;Q2;40;65;150;1993;168;148;1,09;30,66;Netherlands;Western Europe;"Elsevier BV";"1996-2020";"Electrical and Electronic Engineering (Q2); Radiation (Q3)"
827;200147134;"First Monday";journal;"13960466";0,414;Q2;70;67;337;2311;445;326;1,84;34,49;United States;Northern America;"First Monday";"1996-2019";"Computer Networks and Communications (Q2); Human-Computer Interaction (Q2); Law (Q2)"
828;26551;"Geological Survey of Denmark and Greenland Bulletin";book series;"16048156";0,414;Q2;29;27;66;1023;53;63;0,59;37,89;Denmark;Western Europe;"Miljoeministeriet";"2003-2019";"Geology (Q2)"
829;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,414;Q2;35;48;132;2312;159;126;1,37;48,17;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q2)"
830;29608;"Journal of Limnology";journal;"11295767";0,413;Q2;44;51;98;2521;122;97;1,35;49,43;Italy;Western Europe;"PagePress Publications";"1997-2020";"Ecology (Q2); Water Science and Technology (Q2); Aquatic Science (Q3)"
831;29854;"Occupational Therapy International";journal;"15570703, 09667903";0,413;Q2;37;21;58;686;60;53;0,89;32,67;Egypt;Africa/Middle East;"Hindawi Limited";"1994-2020";"Medicine (miscellaneous) (Q2); Occupational Therapy (Q2)"
832;15628;"Folia Neuropathologica";journal;"16414640, 1509572X";0,412;Q3;37;36;108;1351;131;107;1,42;37,53;Poland;Eastern Europe;"Termedia Publishing House Ltd.";"1994-2020";"Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
833;22392;"Indian Journal of Pharmaceutical Sciences";journal;"0250474X, 19983743";0,412;Q2;57;163;551;3071;772;550;1,01;18,84;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1978-2020";"Pharmaceutical Science (Q2)"
834;14046;"Library Philosophy and Practice";journal;"15220222";0,412;Q1;20;152;231;2878;99;229;0,34;18,93;United States;Northern America;"University of Idaho Library";"1998-2020";"Philosophy (Q1); Library and Information Sciences (Q2)"
835;17492;"Neuroendocrinology Letters";journal;"0172780X";0,412;Q2;66;163;570;5447;796;551;1,58;33,42;Sweden;Western Europe;"Maghira and Maas Publications";"1979-1982, 1984-1995, 1997-2019";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3); Endocrine and Autonomic Systems (Q4)"
836;23028;"New Zealand Journal of Forestry Science";journal;"11795395, 00480134";0,412;Q2;29;37;71;1380;54;67;0,83;37,30;Switzerland;Western Europe;"Scion Publishing";"1979, 1981, 1983-2020";"Chemical Engineering (miscellaneous) (Q2); Ecology (Q2); Forestry (Q2); Plant Science (Q2)"
837;22817;"Oral health &amp; preventive dentistry";journal;"17579996, 16021622";0,412;Q1;34;50;135;1586;129;134;0,78;31,72;United States;Northern America;"Quintessence Publishing Company";"2003-2020";"Dental Hygiene (Q1)"
838;22182;"Arkivoc";journal;"15517004, 15517012";0,411;Q3;58;242;1045;9962;1093;1044;1,00;41,17;United States;Northern America;"Arkat USA";"2000-2020";"Organic Chemistry (Q3)"
839;19700175301;"Bulletin Mathematique de la Societe des Sciences Mathematiques de Roumanie";journal;"12203874";0,411;Q3;20;33;63;460;32;63;0,51;13,94;Romania;Eastern Europe;"Societatea de Stiinte Matematice din Romania";"2008-2019";"Mathematics (miscellaneous) (Q3)"
840;32422;"Journal of International Medical Research";journal;"14732300, 03000605";0,411;Q2;57;229;537;7274;758;517;1,31;31,76;United Kingdom;Western Europe;"SAGE Publications Inc.";"1972-2020";"Biochemistry (medical) (Q2); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Cell Biology (Q4)"
841;130096;"Taiwanese Journal of Obstetrics and Gynecology";journal;"10284559";0,411;Q2;35;116;307;2423;313;212;0,99;20,89;Taiwan;Asiatic Region;"Elsevier Taiwan LLC";"2004-2020";"Obstetrics and Gynecology (Q2)"
842;20569;"Electronic Notes in Theoretical Computer Science";journal;"15710661";0,410;Q2;60;172;1661;3327;1289;1547;0,73;19,34;Netherlands;Western Europe;"Elsevier";"1995-2019";"Computer Science (miscellaneous) (Q2); Theoretical Computer Science (Q3)"
843;38175;"Vitis - Journal of Grapevine Research";journal;"00427500";0,410;Q2;49;31;119;801;123;118;0,84;25,84;Germany;Western Europe;"Bundesanstalt fur Zuchtungsforschung an Kulturpflanzen";"1981, 1984-1985, 1993-2020";"Horticulture (Q2); Genetics (Q3)"
844;100147015;"Applied Ecology and Environmental Research";journal;"17850037, 15891623";0,408;Q2;32;42;89;1602;86;89;0,77;38,14;Hungary;Eastern Europe;"Corvinus University of Budapest";"2003, 2005-2020";"Agronomy and Crop Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
845;144782;"e-Journal of Surface Science and Nanotechnology";journal;"13480391";0,408;Q2;23;83;269;1608;186;269;0,68;19,37;Japan;Asiatic Region;"The Japan Society of Vacuum and Surface Science";"2005-2020";"Mechanics of Materials (Q2); Surfaces, Coatings and Films (Q2); Bioengineering (Q3); Biotechnology (Q3); Condensed Matter Physics (Q3); Nanoscience and Nanotechnology (Q3); Surfaces and Interfaces (Q3)"
846;7500153108;"Kyushu Journal of Mathematics";journal;"13406116";0,408;Q3;20;18;76;282;30;76;0,41;15,67;Japan;Asiatic Region;"Kyushu University, Faculty of Science";"1994-2020";"Mathematics (miscellaneous) (Q3)"
847;26767;"Altex";journal;"1868596X, 18688551";0,407;Q1;51;30;136;794;162;126;1,87;26,47;Germany;Western Europe;"Springer International Publishing AG";"2000-2020";"Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q2); Pharmacology (Q3)"
848;37958;"Geographical Review";journal;"00167428, 19310846";0,407;Q2;44;41;88;1973;69;83;0,74;48,12;United States;Northern America;"Wiley-Blackwell";"1969, 1973, 1976, 1979-2020";"Earth-Surface Processes (Q2); Geography, Planning and Development (Q2)"
849;22234;"Hereditas";journal;"16015223, 00180661";0,407;Q2;50;38;92;1510;108;92;1,00;39,74;United Kingdom;Western Europe;"BioMed Central Ltd.";"1920-2020";"Medicine (miscellaneous) (Q2); Genetics (Q3)"
850;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 03872572, 04708105";0,407;Q2;51;310;627;5461;387;387;0,52;17,62;Japan;Asiatic Region;"Japan Neurosurgical Society";"1959-1968, 1971-2020";"Surgery (Q2); Neurology (clinical) (Q3)"
851;23177;"Proceedings of the Indian Academy of Sciences: Mathematical Sciences";journal;"02534142, 09737685";0,407;Q3;26;54;152;784;59;151;0,29;14,52;India;Asiatic Region;"Indian Academy of Sciences";"1978-2020";"Mathematics (miscellaneous) (Q3)"
852;12100154807;"Journal of the Korean Astronomical Society";journal;"12254614, 2288890X";0,405;Q3;22;20;38;761;19;38;0,50;38,05;South Korea;Asiatic Region;"Korean Astronomical Society";"1993, 2008-2020";"Astronomy and Astrophysics (Q3)"
853;24663;"Revista de la Asociacion Geologica Argentina";journal;"00044822";0,405;Q2;39;112;249;3998;170;241;0,69;35,70;Argentina;Latin America;"Asociacion Geologica Argentina";"1992-1994, 1996-2020";"Geology (Q2)"
854;19700175230;"Drug Design, Development and Therapy";journal;"11778881";0,404;Q2;64;33;52;2438;83;49;1,63;73,88;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2007-2020";"Pharmaceutical Science (Q2); Drug Discovery (Q3); Pharmacology (Q3)"
855;4700152497;"European Review of Aging and Physical Activity";journal;"18616909, 18137253";0,404;Q2;27;11;38;485;44;30;0,96;44,09;Germany;Western Europe;"Springer Verlag";"2006-2020";"Geriatrics and Gerontology (Q2)"
856;21100206006;"Marine and Coastal Fisheries";journal;"19425120";0,404;Q3;28;33;30;1400;24;30;0,80;42,42;United States;Northern America;"John Wiley &amp; Sons Inc.";"2009-2020";"Aquatic Science (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
857;25953;"Dados";journal;"16784588, 00115258";0,402;Q2;26;28;85;1398;27;85;0,28;49,93;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q2)"
858;21981;"Helminthologia";journal;"04406605, 13369083";0,401;Q2;28;43;132;1321;112;132;0,90;30,72;Poland;Eastern Europe;"De Gruyter Open Ltd.";"1979-1980, 1996-2020";"Animal Science and Zoology (Q2); Parasitology (Q3)"
859;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,401;Q3;52;181;467;3734;399;450;0,75;20,63;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q3)"
860;24783;"ETRI Journal";journal;"12256463, 22337326";0,400;Q2;46;137;380;2085;465;378;1,29;15,22;United States;Northern America;"John Wiley &amp; Sons Inc.";"1994-2020";"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q3)"
861;21100197706;"International Journal of Naval Architecture and Ocean Engineering";journal;"20926790, 20926782";0,400;Q2;26;26;13;376;11;13;0,85;14,46;South Korea;Asiatic Region;"The Society of Naval Architects of Korea";"2009-2020";"Control and Systems Engineering (Q2); Ocean Engineering (Q2)"
862;5700162123;"Turkish Studies";journal;"14683849";0,400;Q1;22;34;33;1955;18;31;0,55;57,50;United Kingdom;Western Europe;"Routledge";"2009-2020";"History (Q1); Political Science and International Relations (Q2)"
863;17700156304;"Journal of Sensors";journal;"1687725X, 16877268";0,399;Q2;43;25;58;585;100;56;1,72;23,40;United States;Northern America;"Hindawi Publishing Corporation";"2009-2020";"Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Instrumentation (Q2)"
864;4900153108;"Papeis Avulsos de Zoologia";journal;"00311049, 18070205";0,399;Q2;26;47;102;1610;91;102;0,95;34,26;Brazil;Latin America;"University of Sao Paolo";"2002-2020";"Animal Science and Zoology (Q2)"
865;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,398;Q2;53;159;442;5517;382;404;0,80;34,70;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
866;110256;"Canadian Family Physician";journal;"0008350X, 17155258";0,398;Q2;66;310;968;3844;708;608;0,68;12,40;Canada;Northern America;"College of Family Physicians of Canada";"1977-1983, 1985, 1987-2020";"Family Practice (Q2); Medicine (miscellaneous) (Q2)"
867;19444;"American Journal of Pharmaceutical Education";journal;"15536467, 00029459";0,397;Q1;63;223;449;2862;563;405;1,14;12,83;United States;Northern America;"American Association of Colleges of Pharmacy";"1945-1948, 1973-1989, 1991, 1996-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Education (Q2); Medicine (miscellaneous) (Q2)"
868;20997;"Canadian Journal of Surgery";journal;"0008428X, 14882310";0,397;Q2;64;79;457;1912;445;405;0,93;24,20;Canada;Northern America;"Canadian Medical Association";"1957-2020";"Medicine (miscellaneous) (Q2); Surgery (Q2)"
869;23348;"Journal of Environmental Biology";journal;"02548704";0,397;Q3;48;165;535;5065;499;506;0,85;30,70;India;Asiatic Region;"Triveni Enterprises";"1988-2020";"Environmental Engineering (Q3); Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)"
870;17600155056;"Biologics: Targets and Therapy";journal;"11775491, 11775475";0,396;Q2;38;11;186;737;288;183;1,86;67,00;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"1988, 2007-2020";"Gastroenterology (Q2); Pharmacology (medical) (Q2); Rheumatology (Q2); Immunology and Allergy (Q3); Oncology (Q3)"
871;21100847472;"Open Astronomy";journal;"25436376";0,396;Q3;27;15;134;437;69;132;0,42;29,13;Poland;Eastern Europe;"De Gruyter Open Ltd.";"2016-2020";"Astronomy and Astrophysics (Q3); Space and Planetary Science (Q3)"
872;19983;"Pakistan Journal of Botany";journal;"05563321";0,396;Q2;57;482;895;13559;796;895;0,93;28,13;Pakistan;Asiatic Region;"Pakistan Botanical Society";"1978, 1984-1986, 1996-2020";"Plant Science (Q2)"
873;28002;"Revista de Nutricao";journal;"14155273";0,395;Q2;36;92;224;3227;172;220;0,58;35,08;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
874;19300156919;"Archives of Polish Fisheries";journal;"20836139, 12306428";0,394;Q3;18;30;58;796;61;58;1,05;26,53;Poland;Eastern Europe;"De Gruyter Open Ltd.";"2008-2018";"Aquatic Science (Q3)"
875;144989;"International Journal of Environmental Research and Public Health";journal;"16617827, 16604601";0,393;Q2;113;262;318;13951;495;311;1,53;53,25;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"2004-2020";"Public Health, Environmental and Occupational Health (Q2); Health, Toxicology and Mutagenesis (Q3)"
876;27952;"Journal of the Formosan Medical Association";journal;"09296646, 18760821";0,393;Q2;54;124;491;3672;624;473;1,25;29,61;China;Asiatic Region;"Excerpta Medica Asia Ltd.";"1961-1962, 1972-2020";"Medicine (miscellaneous) (Q2)"
877;18319;"Journal of Veterinary Medical Science";journal;"13477439, 09167250";0,393;Q2;60;287;804;6993;710;803;0,80;24,37;Japan;Asiatic Region;"Japanese Society of Veterinary Science";"1991-2020";"Veterinary (miscellaneous) (Q2)"
878;99670;"Periodico di Mineralogia";journal;"22391002, 03698963";0,393;Q3;27;25;61;812;54;61;0,84;32,48;Italy;Western Europe;"Edizioni Nuova Cultura";"1979-1988, 1990-1991, 1994-1997, 1999-2020";"Geochemistry and Petrology (Q3); Geology (Q3); Geophysics (Q3)"
879;13715;"Entropy";journal;"10994300";0,392;Q2;74;105;124;5024;169;118;1,40;47,85;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"1999-2020";"Physics and Astronomy (miscellaneous) (Q2)"
880;12000154553;"Journal of Otolaryngology - Head and Neck Surgery";journal;"19160216, 19160208";0,392;Q2;47;143;423;3077;303;416;0,75;21,52;United Kingdom;Western Europe;"Decker Publishing";"2008-2020";"Surgery (Q2); Otorhinolaryngology (Q3)"
881;76627;"Materials";journal;"19961944";0,392;Q2;111;296;104;20860;148;104;1,42;70,47;Switzerland;Western Europe;"MDPI AG";"2009-2020";"Materials Science (miscellaneous) (Q2)"
882;29822;"Iowa orthopaedic journal, The";journal;"15415457";0,391;Q2;38;38;72;0;59;72;0,69;0,00;United States;Northern America;"University of Iowa";"1993-2002, 2004-2020";"Medicine (miscellaneous) (Q2)"
883;6400153154;"Journal of Control Science and Engineering";journal;"16875249, 16875257";0,391;Q2;18;12;38;213;39;37;1,10;17,75;United States;Northern America;"Hindawi Publishing Corporation";"2007-2020";"Electrical and Electronic Engineering (Q2); Computer Science Applications (Q3); Modeling and Simulation (Q3)"
884;4700153104;"Revista Brasileira de Botanica";journal;"01008404";0,391;Q2;32;69;217;2461;135;207;0,33;35,67;Switzerland;Western Europe;"Springer International Publishing AG";"2006-2020";"Plant Science (Q2)"
885;4000151614;"Eurasip Journal on Embedded Systems";journal;"16873955, 16873963";0,390;Q2;26;12;159;335;270;147;1,43;27,92;United States;Northern America;"Springer Publishing Company";"2006-2019";"Computer Science (miscellaneous) (Q2); Control and Systems Engineering (Q2)"
886;15946;"Journal of Korean Medical Science";journal;"15986357, 10118934";0,390;Q2;66;353;717;7348;909;701;1,10;20,82;South Korea;Asiatic Region;"Korean Academy of Medical Science";"1986-2020";"Medicine (miscellaneous) (Q2)"
887;4700152616;"Chungara";journal;"07161182";0,389;Q1;24;27;56;1169;31;52;0,44;43,30;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Archeology (Q1); Anthropology (Q2)"
888;19200156941;"Digest Journal of Nanomaterials and Biostructures";journal;"18423582";0,389;Q2;44;143;110;3010;188;110;1,71;21,05;Romania;Eastern Europe;"National Institute R and D of Materials Physics";"2009-2020";"Materials Science (miscellaneous) (Q2); Atomic and Molecular Physics, and Optics (Q3); Biomedical Engineering (Q3); Condensed Matter Physics (Q3); Nanoscience and Nanotechnology (Q3); Physical and Theoretical Chemistry (Q3); Structural Biology (Q4)"
889;19700166518;"International Journal of Mental Health Systems";journal;"17524458";0,389;Q1;37;33;51;1152;94;48;1,59;34,91;United Kingdom;Western Europe;"BioMed Central Ltd.";"2007-2020";"Psychiatric Mental Health (Q1); Health Policy (Q2); Psychiatry and Mental Health (Q2); Public Health, Environmental and Occupational Health (Q2)"
890;20560;"Reviews in Cardiovascular Medicine";journal;"15306550";0,389;Q2;39;54;171;1436;135;125;0,72;26,59;United States;Northern America;"MedReviews LLC";"2000-2020";"Medicine (miscellaneous) (Q2); Cardiology and Cardiovascular Medicine (Q3)"
891;29225;"Chinese Medical Journal";journal;"25425641, 03666999";0,388;Q2;63;730;1648;17371;2015;1575;1,19;23,80;China;Asiatic Region;"Wolters Kluwer Medknow Publications";"1946-1960, 1962-1966, 1973-2020";"Medicine (miscellaneous) (Q2)"
892;19700174653;"Mobile Information Systems";journal;"1875905X, 1574017X";0,388;Q2;34;19;60;583;136;58;2,36;30,68;Egypt;Africa/Middle East;"Hindawi Limited";"2005-2020";"Computer Networks and Communications (Q2); Computer Science Applications (Q3)"
893;17500154715;"North-Western Journal of Zoology";journal;"18435629, 15849074";0,388;Q2;19;40;94;1360;111;89;1,18;34,00;Romania;Eastern Europe;"Editura Universitati din Oradea";"2008-2020";"Animal Science and Zoology (Q2)"
894;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,388;Q2;20;87;164;2254;96;148;0,47;25,91;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q2); Public Health, Environmental and Occupational Health (Q2)"
895;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,387;Q2;52;63;206;1914;210;206;1,02;30,38;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
896;12966;"Chinese Journal of Physics";journal;"05779073";0,387;Q2;38;75;208;2164;108;208;0,55;28,85;Taiwan;Asiatic Region;"Physical Society of the Republic of China";"1996-2020";"Physics and Astronomy (miscellaneous) (Q2)"
897;29920;"Croatian Medical Journal";journal;"13328166, 03539504";0,387;Q2;58;82;313;1626;367;272;0,96;19,83;Croatia;Eastern Europe;"Medicinska Naklada d.o.o";"1992-2020";"Medicine (miscellaneous) (Q2)"
898;13336;"Acta Palaeobotanica";journal;"00016594";0,386;Q2;24;9;46;413;27;46;0,61;45,89;Germany;Western Europe;"De Gruyter Open Ltd.";"1978-2019";"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2)"
899;19400156823;"Issues in Science and Technology Librarianship";journal;"10921206";0,386;Q2;15;38;34;316;15;33;0,44;8,32;United States;Northern America;"Association of College and Research Libraries";"2009-2020";"Engineering (miscellaneous) (Q2); Library and Information Sciences (Q2)"
900;29725;"Hongwai Yu Haomibo Xuebao/Journal of Infrared and Millimeter Waves";journal;"10019014";0,385;Q3;27;103;317;1113;230;317;0,71;10,81;China;Asiatic Region;"Chinese Optical Society";"1991-2020";"Atomic and Molecular Physics, and Optics (Q3)"
901;4500151509;"International Journal of Applied Mathematics and Computer Science";journal;"1641876X";0,385;Q2;47;60;152;1784;259;152;1,57;29,73;Germany;Western Europe;"Walter de Gruyter GmbH";"2001-2002, 2006-2020";"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Applied Mathematics (Q3)"
902;20000195080;"International Journal of Network Security (discontinued)";journal;"1816353X, 18163548";0,385;Q2;37;54;222;1012;302;222;1,15;18,74;Taiwan;Asiatic Region;"National Chung Hsing University";"2005-2018";"Computer Networks and Communications (Q2)"
903;19900193635;"Journal of Maps";journal;"17445647";0,385;Q2;35;60;112;1198;70;104;0,71;19,97;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2021";"Earth and Planetary Sciences (miscellaneous) (Q2); Geography, Planning and Development (Q2)"
904;17543;"Wireless Communications and Mobile Computing";journal;"15308677, 15308669";0,385;Q2;64;113;323;2841;491;312;1,36;25,14;Egypt;Africa/Middle East;"Hindawi Limited";"2001-2020";"Computer Networks and Communications (Q2); Electrical and Electronic Engineering (Q2); Information Systems (Q2)"
905;89440;"Genomics, Proteomics and Bioinformatics";journal;"16720229";0,384;Q2;49;29;73;997;96;70;0,86;34,38;China;Asiatic Region;"Beijing Genomics Institute";"2003-2020";"Medicine (miscellaneous) (Q2); Biochemistry (Q3); Computational Mathematics (Q3); Genetics (Q4); Molecular Biology (Q4)"
906;31877;"International Agrophysics";journal;"02368722";0,382;Q2;37;61;166;1679;161;166;0,93;27,52;Germany;Western Europe;"Polish Academy of Sciences";"1989, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q2); Soil Science (Q3)"
907;19700175016;"Journal of Gynecologic Oncology";journal;"20050399, 20050380";0,382;Q2;37;55;60;1372;67;53;1,12;24,95;South Korea;Asiatic Region;"Korean Society of Gynecologic Oncology and Colposcopy";"2009-2020";"Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q2); Oncology (Q3)"
