Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1970;14500154757;"International Journal of Emergency Medicine";journal;"18651372, 18651380";0,434;Q2;29;55;122;1432;155;109;1,56;26,04;United Kingdom;Western Europe;"Springer London";"2009-2020";"Emergency Medicine (Q2)"
1971;86891;"Journal of King Saud University - Science";journal;"10183647";0,434;Q1;38;76;173;2457;496;170;2,61;32,33;Saudi Arabia;Middle East;"King Saud University";"1994, 2009-2020";"Multidisciplinary (Q1)"
1972;21100874197;"Archiv fur Tierzucht";journal;"00039438";0,433;Q2;0;0;0;0;0;0;0,00;0,00;Germany;Western Europe;"Forschungsinstitut fuer die Biologie Landwirtschaftlicher Nutztiere";"1996-2015, 2018";"Animal Science and Zoology (Q2); Food Animals (Q3)"
1973;78470;"Discrete Mathematics and Theoretical Computer Science";journal;"13658050";0,433;Q2;25;37;331;793;190;329;0,58;21,43;France;Western Europe;"Maison de l'informatique et des mathematiques discretes";"1998-2000, 2004-2019";"Computer Science (miscellaneous) (Q2); Discrete Mathematics and Combinatorics (Q3); Theoretical Computer Science (Q3)"
1974;21100305226;"Hungarian Geographical Bulletin";journal;"20645147, 20645031";0,433;Q2;14;22;78;1190;104;76;1,17;54,09;Hungary;Eastern Europe;"Hungarian Academy of Sciences, Geographical Research Institute";"2009-2020";"Earth and Planetary Sciences (miscellaneous) (Q2); Geography, Planning and Development (Q2)"
1975;14746;"IDS Bulletin";journal;"02655012, 17595436";0,433;Q2;46;37;200;1160;122;185;0,60;31,35;United Kingdom;Western Europe;"Institute of Development Studies";"1976-2020";"Development (Q2); Geography, Planning and Development (Q2)"
1976;21100389724;"Journal of King Saud University - Computer and Information Sciences";journal;"22131248, 13191578";0,433;Q2;33;113;138;3583;443;130;3,29;31,71;Saudi Arabia;Middle East;"King Saud University";"2014-2020";"Computer Science (miscellaneous) (Q2)"
1977;5300152523;"Cahiers Agricultures";journal;"11667699, 17775949";0,432;Q2;19;48;153;1328;116;147;0,80;27,67;France;Western Europe;"EDP Sciences";"2006-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Management, Monitoring, Policy and Law (Q3)"
1978;21100211305;"Journal of Cardiovascular Ultrasound";journal;"20059655, 19754612";0,432;Q3;0;0;0;0;0;0;0,00;0,00;South Korea;Asiatic Region;"Korean Society of Echocardiography";"2012-2018";"Cardiology and Cardiovascular Medicine (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
1979;21100810712;"Journal of Remanufacturing";journal;"2210464X, 22104690";0,432;Q2;18;10;25;350;49;25;1,08;35,00;Netherlands;Western Europe;"";"2011-2020";"Industrial and Manufacturing Engineering (Q2); Waste Management and Disposal (Q2); Management, Monitoring, Policy and Law (Q3)"
1980;61695;"Journal of the South African Veterinary Association";journal;"10199128, 22249435";0,432;Q2;31;21;74;622;70;72;0,85;29,62;South Africa;Africa;"AOSIS (Pty) Ltd";"1945, 1948, 1961, 1971-2020";"Veterinary (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
1981;21100215169;"Pathology Research International";journal;"2042003X";0,432;Q3;21;6;24;196;38;24;1,00;32,67;United States;Northern America;"Hindawi Publishing Corporation";"2012-2018";"Pathology and Forensic Medicine (Q3)"
1982;5900153306;"BioResources";journal;"19302126";0,431;Q2;69;383;1710;13584;2560;1689;1,42;35,47;United States;Northern America;"";"2007-2020";"Waste Management and Disposal (Q2); Bioengineering (Q3); Environmental Engineering (Q3)"
1983;86937;"California Agriculture";journal;"10970967, 00080845";0,431;Q2;25;38;133;709;125;113;0,87;18,66;United States;Northern America;"California Agricultural Experiment Station";"1973-1975, 1979, 1981-1982, 1985, 2008-2020";"Agronomy and Crop Science (Q2); Forestry (Q2); Plant Science (Q2)"
1984;12966;"Chinese Journal of Physics";journal;"05779073";0,431;Q2;38;307;478;11226;1063;477;2,62;36,57;Taiwan;Asiatic Region;"Physical Society of the Republic of China";"1996-2020";"Physics and Astronomy (miscellaneous) (Q2)"
1985;18800156726;"Deutsches A&amp;#x0308;rzteblatt international";journal;"18660452";0,431;Q3;60;1215;3570;6196;1549;1215;0,41;5,10;Germany;Western Europe;"Deutscher Arzte-Verlag";"2009-2020";"Medicine (miscellaneous) (Q3)"
1986;21100218515;"Journal of Gambling Issues";journal;"19107595";0,431;Q2;12;33;66;1926;59;63;0,81;58,36;Canada;Northern America;"Centre for Addiction and Mental Health";"2012-2020";"Clinical Psychology (Q2); Psychiatry and Mental Health (Q3)"
1987;5000159706;"Revista Electronica de Investigacion Educativa";journal;"16074041";0,431;Q2;13;50;140;1467;88;138;0,64;29,34;Mexico;Latin America;"Universidad Autonoma de Baja California";"2006-2020";"Education (Q2)"
1988;21100228569;"SpringerPlus";journal;"21931801";0,431;Q1;52;0;2984;0;5431;2981;1,85;0,00;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2012-2017";"Multidisciplinary (Q1)"
1989;21100264483;"Cuadernos.info";journal;"0719367X, 07193661";0,430;Q2;10;28;87;1343;54;83;0,64;47,96;Chile;Latin America;"Facultad de Comunicaciones de la Pontificia Universidad Catolica de Chile";"2013-2020";"Communication (Q2); Library and Information Sciences (Q2)"
1990;18386;"Acta Histochemica et Cytochemica";journal;"13475800, 00445991";0,429;Q3;26;20;68;929;72;65;1,14;46,45;Japan;Asiatic Region;"Japan Society of Histochemistry and Cytochemistry";"1968-2020";"Biochemistry (Q3); Histology (Q3); Pathology and Forensic Medicine (Q3); Cell Biology (Q4); Physiology (Q4)"
1991;19900192605;"Asian Journal of Sports Medicine";journal;"20087209, 2008000X";0,429;Q3;27;46;156;1287;226;152;1,15;27,98;Iran;Middle East;"Kowsar Publishing Company";"2011, 2013, 2017-2020";"Orthopedics and Sports Medicine (Q3); Sports Science (Q3)"
1992;21100199849;"Basic and Clinical Neuroscience";journal;"2008126X";0,429;Q3;18;48;128;1861;198;123;1,65;38,77;Iran;Middle East;"Iran University of Medical Sciences";"2010-2020";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
1993;21100413835;"Dental Research Journal";journal;"20080255, 17353327";0,429;Q2;17;67;245;2073;308;240;0,88;30,94;Iran;Middle East;"Wolters Kluwer Medknow Publications";"2011-2020";"Dentistry (miscellaneous) (Q2)"
1994;12600154705;"Eklem Hastaliklari ve Cerrahisi";journal;"13058282, 13090313";0,429;Q2;16;34;112;687;106;102;0,93;20,21;Turkey;Middle East;"Turkish Joint Diseases Foundation";"2008-2020";"Rehabilitation (Q2); Orthopedics and Sports Medicine (Q3); Surgery (Q3)"
1995;21100781903;"Mir Rossii";journal;"18110398, 1811038X";0,429;Q2;6;30;59;1271;34;59;0,58;42,37;Russian Federation;Eastern Europe;"National Research University Higher School of Economics";"2016-2020";"Demography (Q2); Development (Q2); Sociology and Political Science (Q2); Economics and Econometrics (Q3)"
1996;21100803572;"Systems Science and Control Engineering";journal;"21642583";0,429;Q2;23;104;119;2871;218;119;2,09;27,61;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2020";"Artificial Intelligence (Q2); Control and Systems Engineering (Q2); Control and Optimization (Q3)"
1997;21100283772;"Annals of Medicine and Surgery";journal;"20490801";0,428;Q3;23;184;395;4909;603;378;1,53;26,68;Netherlands;Western Europe;"Elsevier BV";"2012-2020";"Medicine (miscellaneous) (Q3); Surgery (Q3)"
1998;19700176601;"Clinical Medicine Insights: Circulatory, Respiratory and Pulmonary Medicine";journal;"11795484";0,428;Q3;17;9;43;274;85;43;1,58;30,44;New Zealand;Pacific Region;"Libertas Academica Ltd.";"2010-2011, 2013-2020";"Cardiology and Cardiovascular Medicine (Q3); Pulmonary and Respiratory Medicine (Q3)"
1999;19700173223;"Clinical Medicine Insights: Arthritis and Musculoskeletal Disorders";journal;"11795441";0,427;Q3;21;17;49;719;92;49;1,46;42,29;New Zealand;Pacific Region;"Libertas Academica Ltd.";"2010-2020";"Immunology and Allergy (Q3); Rheumatology (Q3)"
2000;22128;"Genes and Genetic Systems";journal;"13417568, 18805779";0,427;Q3;49;36;107;1169;109;104;1,04;32,47;Japan;Asiatic Region;"Genetics Society of Japan";"1996-2020";"Medicine (miscellaneous) (Q3); Genetics (Q4); Molecular Biology (Q4)"
2001;21100399705;"Minerals";journal;"2075163X";0,427;Q2;35;599;432;32250;1089;427;2,43;53,84;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"2010-2020";"Geotechnical Engineering and Engineering Geology (Q2); Geology (Q3)"
2002;21100782674;"Soil Science Annual";journal;"23004975";0,427;Q2;12;28;73;1333;78;73;1,00;47,61;Poland;Eastern Europe;"De Gruyter Open Ltd.";"2012-2020";"Soil Science (Q2)"
2003;21100411756;"Heliyon";journal;"24058440";0,426;Q1;28;580;449;26039;754;449;1,65;44,89;Netherlands;Western Europe;"Elsevier BV";"2015-2020";"Multidisciplinary (Q1)"
2004;12255;"Journal of Orthopaedic Surgery";journal;"10225536, 23094990";0,426;Q3;40;144;452;3819;380;392;0,70;26,52;United States;Northern America;"SAGE Publications Inc.";"1993-2020";"Surgery (Q3)"
2005;19700181203;"KONA Powder and Particle Journal";journal;"02884534, 21875537";0,426;Q1;35;22;72;1034;142;69;1,64;47,00;Japan;Asiatic Region;"Hosokawa Powder Technology Foundation";"1983-2020";"Engineering (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
2006;21100432868;"Anatomy and Cell Biology";journal;"20933673, 20933665";0,425;Q2;16;38;118;989;179;118;1,15;26,03;South Korea;Asiatic Region;"Korean Association of Anatomists";"2014-2020";"Anatomy (Q2); Histology (Q3); Cell Biology (Q4); Cellular and Molecular Neuroscience (Q4); Developmental Biology (Q4)"
2007;21100241773;"Annals of Coloproctology";journal;"22879722, 22879714";0,425;Q3;22;55;170;1201;109;111;0,56;21,84;South Korea;Asiatic Region;"Korean Society of Coloproctology";"2013-2020";"Gastroenterology (Q3)"
2008;23489;"Chemical Speciation and Bioavailability";journal;"09542299";0,425;Q3;0;0;0;0;0;0;0,00;0,00;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2018";"Chemical Health and Safety (Q3); Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)"
2009;20595;"Economic Research-Ekonomska Istrazivanja";journal;"1331677X, 18489664";0,425;Q3;27;117;258;5801;451;258;1,40;49,58;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2000-2020";"Economics and Econometrics (Q3)"
2010;145701;"Indian Journal of Palliative Care";journal;"19983735, 09731075";0,425;Q3;26;101;228;2166;241;195;0,93;21,45;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2005-2020";"Health Policy (Q3); Public Health, Environmental and Occupational Health (Q3)"
2011;21100781511;"Agriculture (Switzerland)";journal;"20770472";0,424;Q2;28;199;169;11003;357;166;2,08;55,29;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"2011-2014, 2016-2020";"Agronomy and Crop Science (Q2); Food Science (Q2); Plant Science (Q2)"
2012;21100861537;"Biomedical Glasses";journal;"22993932";0,424;Q2;12;11;40;553;90;39;1,96;50,27;Germany;Western Europe;"Walter de Gruyter GmbH";"2015-2020";"Ceramics and Composites (Q2); Electronic, Optical and Magnetic Materials (Q2); Materials Chemistry (Q2); Surfaces, Coatings and Films (Q2)"
2013;21100206280;"Ensenanza de las Ciencias";journal;"02124521, 21746486";0,424;Q2;15;31;116;1154;73;103;0,57;37,23;Spain;Western Europe;"Institut de Cirncies de l'Educacio de la Universitat Autonoma de Barcelona";"2009-2020";"Education (Q2)"
2014;25341;"Hortscience: A Publication of the American Society for Hortcultural Science";journal;"00185345, 23279834";0,424;Q2;90;315;865;10218;875;801;0,92;32,44;United States;Northern America;"American Society for Horticultural Science";"1977-1978, 1980-1981, 1983, 1985-2020";"Horticulture (Q2)"
2015;21100812104;"Scientifica";journal;"2090908X";0,424;Q2;21;26;271;1445;424;270;1,56;55,58;Egypt;Africa/Middle East;"Hindawi Limited";"2016-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
2016;21100869971;"Veterinary Record Open";journal;"23992050, 20526113";0,424;Q2;12;23;79;774;89;79;0,73;33,65;United Kingdom;Western Europe;"BMJ Publishing Group";"2014-2020";"Veterinary (miscellaneous) (Q2)"
2017;96395;"Agricultural and Food Science";journal;"14596067";0,423;Q2;35;29;73;1078;103;73;1,29;37,17;Finland;Western Europe;"MTT Agrifood Research Finland";"2004-2020";"Food Science (Q2)"
2018;7200153146;"Annals of Cardiac Anaesthesia";journal;"09745181, 09719784";0,423;Q2;27;119;427;1770;401;327;0,93;14,87;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2007-2020";"Anesthesiology and Pain Medicine (Q2); Cardiology and Cardiovascular Medicine (Q3); Medicine (miscellaneous) (Q3)"
2019;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,423;Q3;29;106;330;2043;321;285;0,89;19,27;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
2020;7000153278;"Journal of Iberian Geology";journal;"16986180, 18867995";0,423;Q2;26;38;81;2897;98;79;1,07;76,24;Switzerland;Western Europe;"Springer International Publishing AG";"2007-2020";"Stratigraphy (Q2); Geology (Q3)"
2021;21100415932;"Journal of Nutrition and Intermediary Metabolism";journal;"23523859";0,423;Q2;12;20;52;1162;98;50;1,93;58,10;Netherlands;Western Europe;"Elsevier BV";"2015-2019";"Food Science (Q2); Endocrinology, Diabetes and Metabolism (Q3); Nutrition and Dietetics (Q3)"
2022;19700201610;"Open Biochemistry Journal";journal;"1874091X";0,423;Q3;13;12;25;763;30;25;1,13;63,58;Netherlands;Western Europe;"Bentham Science Publishers B.V.";"2007, 2011-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
2023;21100444451;"Austrian Journal of Statistics";journal;"1026597X";0,422;Q3;9;24;63;657;67;62;1,23;27,38;Austria;Western Europe;"Austrian Society for Statistics";"2014-2020";"Applied Mathematics (Q3); Statistics and Probability (Q3); Statistics, Probability and Uncertainty (Q3)"
2024;19700201640;"Cholesterol";journal;"20901283, 20901291";0,422;Q3;20;6;16;477;29;16;1,00;79,50;United States;Northern America;"Hindawi Publishing Corporation";"2010-2018";"Endocrinology, Diabetes and Metabolism (Q3); Hematology (Q3); Internal Medicine (Q3); Organic Chemistry (Q3)"
2025;22234;"Hereditas";journal;"16015223, 00180661";0,422;Q3;50;36;38;234;41;38;0,94;6,50;United Kingdom;Western Europe;"BioMed Central Ltd.";"1920-2020";"Medicine (miscellaneous) (Q3); Genetics (Q4)"
2026;21100262490;"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications";journal;"20935382, 20935374";0,422;Q2;23;22;61;791;174;56;2,64;35,95;South Korea;Asiatic Region;"Innovative Information Science &amp; Technology Research Group (ISYOU)";"2010-2020";"Computer Networks and Communications (Q2); Computer Science Applications (Q2); Computer Science (miscellaneous) (Q2)"
2027;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,422;Q2;27;76;154;3304;167;150;0,91;43,47;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q2)"
2028;19500157304;"Zemdirbyste";journal;"13923196, 23358947";0,422;Q2;20;48;162;1650;210;162;1,15;34,38;Lithuania;Eastern Europe;"Lithuanian Research Centre for Agriculture and Forestry; Vytautas Magnus University";"2008-2020";"Agronomy and Crop Science (Q2)"
2029;25257;"Balkan Journal of Geometry and its Applications";journal;"12242780, 18432875";0,421;Q3;18;18;60;309;44;60;0,63;17,17;Romania;Eastern Europe;"Balkan Society of Geometers";"2002-2019";"Geometry and Topology (Q3)"
2030;91727;"Bosnian Journal of Basic Medical Sciences";journal;"18404812, 15128601";0,421;Q3;25;51;160;1922;252;157;1,55;37,69;Bosnia and Herzegovina;Eastern Europe;"Association of Basic Medical Sciences Federation of Bosnia and Herzegovina";"2004-2020";"Medicine (miscellaneous) (Q3)"
2031;13917;"Indian Journal of Ophthalmology";journal;"19983689, 03014738";0,421;Q3;51;587;907;7865;778;664;0,76;13,40;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1946-1947, 1971-2020";"Ophthalmology (Q3)"
2032;19700183006;"International Journal of Agricultural and Biological Engineering";journal;"19346352, 19346344";0,421;Q1;31;182;391;6714;711;382;1,68;36,89;China;Asiatic Region;"Chinese Society of Agricultural Engineering";"2008-2020";"Engineering (miscellaneous) (Q1); Agricultural and Biological Sciences (miscellaneous) (Q2)"
2033;21100215706;"International Journal of Doctoral Studies";journal;"15568873, 15568881";0,421;Q2;22;27;60;1558;100;60;1,71;57,70;United States;Northern America;"Informing Science Institute";"2010-2020";"Education (Q2)"
2034;21100211108;"Journal of Lasers in Medical Sciences";journal;"22286721, 20089783";0,421;Q2;21;51;127;1664;220;126;1,56;32,63;Iran;Middle East;"Laser Application in Medical Sciences Research Center";"2010-2020";"Dentistry (miscellaneous) (Q2); Dermatology (Q3); Nephrology (Q3); Orthopedics and Sports Medicine (Q3); Surgery (Q3); Urology (Q3)"
2035;26192;"Lymphology";journal;"00247766";0,421;Q3;46;23;72;666;83;65;0,80;28,96;United States;Northern America;"International Society of Lymphology";"1968-2020";"Hematology (Q3); Immunology and Allergy (Q3)"
2036;12079;"Atmosfera";journal;"01876236";0,420;Q3;29;24;73;1020;105;72;1,43;42,50;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q3)"
2037;19900191915;"Intersecciones en Antropologia";journal;"16662105, 1850373X";0,420;Q2;11;11;123;699;79;119;0,56;63,55;Argentina;Latin America;"Universidad Nacional del Centro de la Provincia de Buenos Aires";"2010-2019";"Anthropology (Q2)"
2038;145443;"Journal of Cancer Research and Therapeutics";journal;"09731482, 09741127";0,420;Q3;39;511;1014;12694;1159;944;1,36;24,84;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2005-2020";"Medicine (miscellaneous) (Q3); Oncology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
2039;23914;"Journal of Integer Sequences";journal;"15307638";0,420;Q3;28;60;232;935;159;232;0,70;15,58;Canada;Northern America;"University of Waterloo";"1998-2020";"Discrete Mathematics and Combinatorics (Q3)"
2040;19700175028;"Open Respiratory Medicine Journal";journal;"18743064";0,420;Q3;19;8;37;251;56;34;0,76;31,38;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2009-2020";"Pulmonary and Respiratory Medicine (Q3)"
2041;21100338761;"Israel Journal of Health Policy Research";journal;"20454015";0,419;Q3;18;72;193;2188;178;119;0,98;30,39;United Kingdom;Western Europe;"BioMed Central Ltd.";"2012-2020";"Health Policy (Q3); Public Health, Environmental and Occupational Health (Q3)"
2042;19900191820;"Journal of Evidence-Based Complementary and Alternative Medicine";journal;"21565872, 21565899";0,419;Q2;0;0;0;0;0;0;0,00;0,00;United States;Northern America;"SAGE Publications Inc.";"1995, 2014-2017";"Complementary and Alternative Medicine (Q2)"
2043;145517;"Journal of Indian Prosthodontic Society, The";journal;"19984057, 09724052";0,419;Q2;20;60;189;1392;173;176;0,95;23,20;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2005-2020";"Dentistry (miscellaneous) (Q2); Oral Surgery (Q3)"
2044;21100448516;"Journal of Information Technology Education: Innovations in Practice";journal;"2165316X, 21653151";0,419;Q2;9;12;38;480;47;38;0,84;40,00;United States;Northern America;"Informing Science Institute";"2015-2020";"Computer Science (miscellaneous) (Q2); Education (Q2)"
2045;18302;"Journal of Swine Health and Production";journal;"1537209X";0,419;Q2;35;47;141;713;74;80;0,48;15,17;United States;Northern America;"American Association of Swine Veterinarians";"1996-2020";"Animal Science and Zoology (Q2); Food Animals (Q3)"
2046;4300151410;"Revista Arvore";journal;"01006762";0,419;Q2;30;44;288;1412;196;288;0,51;32,09;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q2)"
2047;21100207623;"Anthropozoologica";journal;"07613032, 21070881";0,418;Q2;9;18;36;860;26;33;0,46;47,78;France;Western Europe;"Museum National d'Histoire Naturelle";"2011-2020";"Animal Science and Zoology (Q2); Anthropology (Q2)"
2048;21100229216;"Arquivos brasileiros de cirurgia digestiva : ABCD = Brazilian archives of digestive surgery";journal;"01026720, 23176326";0,418;Q3;16;72;259;1081;234;250;0,78;15,01;Brazil;Latin America;"Colegio Brasileiro de Cirurgia Digestiva";"2012-2020";"Medicine (miscellaneous) (Q3); Surgery (Q3)"
2049;19700190321;"International Journal of Hematology-Oncology and Stem Cell Research";journal;"17351243, 20082207";0,418;Q3;16;47;117;1469;170;117;1,36;31,26;Iran;Middle East;"Tehran University of Medical Sciences";"2009-2020";"Hematology (Q3); Oncology (Q3); Transplantation (Q3)"
2050;15240;"Iranian Journal of Medical Sciences";journal;"17353688, 02530716";0,418;Q3;26;90;261;2546;310;241;1,12;28,29;Iran;Middle East;"Shiraz University of Medical Sciences";"1979-1981, 1989-2020";"Medicine (miscellaneous) (Q3)"
2051;21100202950;"Zephyrus";journal;"05147336";0,418;Q1;9;17;61;1115;45;61;0,49;65,59;Spain;Western Europe;"University of Salamanca";"2011-2019";"Archeology (Q1); Archeology (arts and humanities) (Q1); History (Q1)"
2052;21100857520;"Collabra: Psychology";journal;"24747394";0,417;Q3;10;37;31;2261;29;31;0,94;61,11;United States;Northern America;"University of California Press";"2017-2019";"Psychology (miscellaneous) (Q3)"
2053;20831;"Indian Journal of Medical Microbiology";journal;"02550857, 19983646";0,417;Q3;48;114;490;2951;380;351;0,72;25,89;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1986-1987, 1989-1991, 2003-2020";"Microbiology (medical) (Q3)"
2054;21100218074;"International Journal of Cyber Criminology";journal;"09742891";0,417;Q2;16;25;36;1448;87;36;1,94;57,92;India;Asiatic Region;"";"2012-2020";"Law (Q2)"
2055;5000153301;"Proyecciones";journal;"07176279, 07160917";0,417;Q2;12;47;109;869;78;109;0,70;18,49;Chile;Latin America;"Universidad Catolica del Norte";"2000-2002, 2006-2020";"Mathematics (miscellaneous) (Q2)"
2056;21100255536;"Journal of Mathematical Physics, Analysis, Geometry";journal;"18175805, 18129471";0,416;Q3;11;26;50;529;46;50;1,09;20,35;Ukraine;Eastern Europe;"ILTPE-B. Verkin Institute for Low Temperature Physics and Engineering";"2008-2020";"Analysis (Q3); Geometry and Topology (Q3); Mathematical Physics (Q3)"
2057;6400153151;"Contributions of the Astronomical Observatory Skalnate Pleso";journal;"13360337, 13351842";0,415;Q3;12;75;40;1395;39;39;1,03;18,60;Slovakia;Eastern Europe;"Astronomical Institute, Slovak Academy of Sciences";"2007-2020";"Astronomy and Astrophysics (Q3)"
2058;5700165213;"Czech Journal of Genetics and Plant Breeding";journal;"12121975, 18059325";0,415;Q2;18;27;68;663;44;68;0,65;24,56;Czech Republic;Eastern Europe;"Czech Academy of Agricultural Sciences";"2007-2020";"Plant Science (Q2); Genetics (Q4)"
2059;21100242246;"Journal of Natural Science, Biology and Medicine";journal;"22297707, 09769668";0,415;Q3;30;61;237;1412;288;227;1,21;23,15;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2010-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
2060;11500153514;"Revista Espanola de Documentacion Cientifica";journal;"02100614, 19884621";0,415;Q2;19;29;100;1179;101;100;1,10;40,66;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"1984, 2008-2020";"Library and Information Sciences (Q2)"
2061;17323;"Bothalia";journal;"23119284, 00068241";0,414;Q2;20;29;61;939;88;61;1,52;32,38;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Plant Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
2062;11000153760;"Computational and Mathematical Methods in Medicine";journal;"17486718, 1748670X";0,414;Q3;48;136;606;4638;1190;586;1,75;34,10;United States;Northern America;"Hindawi Publishing Corporation";"2006-2020";"Applied Mathematics (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Medicine (miscellaneous) (Q3); Modeling and Simulation (Q3)"
2063;19700175280;"IIMB Management Review";journal;"09703896";0,414;Q2;20;33;73;1493;109;60;0,86;45,24;United Kingdom;Western Europe;"Elsevier Ltd.";"2010-2020";"Business, Management and Accounting (miscellaneous) (Q2); Economics and Econometrics (Q3)"
2064;4500151503;"Jornal Brasileiro de Pneumologia";journal;"18063713, 18063756";0,414;Q3;39;116;313;2760;331;193;0,87;23,79;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2004-2020";"Pulmonary and Respiratory Medicine (Q3)"
2065;21100286919;"Journal of Water Reuse and Desalination";journal;"22201319";0,414;Q2;16;50;162;1700;215;161;1,46;34,00;United Kingdom;Western Europe;"IWA Publishing";"2011-2020";"Filtration and Separation (Q2); Water Science and Technology (Q2)"
2066;17500154715;"North-Western Journal of Zoology";journal;"18435629, 15849074";0,414;Q2;19;47;169;1878;127;136;0,65;39,96;Romania;Eastern Europe;"Editura Universitati din Oradea";"2008-2020";"Animal Science and Zoology (Q2)"
2067;20500195207;"European Journal of Tourism Research";journal;"13140817, 19947658";0,413;Q2;16;37;129;1747;132;113;1,01;47,22;Bulgaria;Eastern Europe;"";"2008-2020";"Geography, Planning and Development (Q2); Tourism, Leisure and Hospitality Management (Q3)"
2068;13569;"Journal of Pesticide Sciences";journal;"13490923, 1348589X";0,413;Q2;37;45;84;1484;114;80;1,25;32,98;Japan;Asiatic Region;"Pesticide Science Society of Japan";"1975-2020";"Insect Science (Q2); Health, Toxicology and Mutagenesis (Q3)"
2069;11200153573;"London Review of Education";journal;"14748460, 14748479";0,413;Q2;21;34;101;1304;91;85;0,76;38,35;United Kingdom;Western Europe;"Routledge";"2008-2020";"Education (Q2)"
2070;145237;"Przeglad Menopauzalny";journal;"16438876";0,413;Q3;18;39;119;1080;169;115;1,44;27,69;Poland;Eastern Europe;"Termedia Publishing House Ltd.";"2005-2020";"Endocrinology, Diabetes and Metabolism (Q3); Obstetrics and Gynecology (Q3)"
2071;4000149602;"Acta of Bioengineering and Biomechanics";journal;"1509409X";0,412;Q3;25;78;219;2070;271;219;1,12;26,54;Poland;Eastern Europe;"Institute of Machine Design and Operation";"2005-2020";"Bioengineering (Q3); Biomaterials (Q3); Biomedical Engineering (Q3); Biophysics (Q3)"
2072;22172;"Genetical Research";journal;"00166723, 14695073";0,412;Q3;71;7;40;57;51;38;0,80;8,14;United Kingdom;Western Europe;"Cambridge University Press";"1960-2020";"Medicine (miscellaneous) (Q3); Genetics (Q4)"
2073;21100199808;"Siberian Electronic Mathematical Reports";journal;"18133304";0,412;Q2;11;152;321;2282;166;321;0,51;15,01;Russian Federation;Eastern Europe;"Sobolev Institute of Mathematics";"2011-2020";"Mathematics (miscellaneous) (Q2)"
2074;26034;"Endocrine Regulations";journal;"12100668, 13360329";0,411;Q3;32;32;70;1449;95;69;1,50;45,28;Germany;Western Europe;"De Gruyter Open Ltd.";"1991-2020";"Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3)"
